SBT Interview End Date,Week End Date,YYYY Mm,SBT Case ID,SBT Response ID,SBT Agent,SBT Channel Name,SBT Msg Created,SBT Close Date,SBT Contact Count,SBT Queue Nm,SBT Vendor Name,SBT Location Name,SBT Message Age,SBT Q1 (Email overall score),SBT Q2 (Was your issue resovled?),SBT Q201(NPS),SBT Q200(Ease of contact Customer Care),SBT Q186 (Verbatim),FCR,FCR Count
2014-07-22l,2014-07-26l,2014-07,140722-061748,1174038,thahasee,Phone,2014-07-22l,2014-07-22l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,1,2,1,1,"I was having troublr accessing my ecommerce store. YOur employee wanted me to register a new account so that she could send me a temporary security key. I was calling long disttance and I was not going to reister another email account. I stated cant you just send it to my account on file ,and sh stated mam I cannot see your security code, I explained that I oay you 41.00 a month she should be able to just send it to my email. she got smart and then I got ill and stated that that was just FINE and I HUNG UP. I am not satisfed at all. Why am I paying this money if the tech support cannot help but want me to take the time to open an email thru Gmail, hot mail or someone else. I HAVE an ecommerce store that I cannot access. I AM NOT HAPPY",0,1
2014-07-22l,2014-07-26l,2014-07,140722-062989,1174051,christur,Phone,2014-07-22l,2014-07-22l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,10,6,,0,1
2014-07-22l,2014-07-26l,2014-07,140716-021021,1174098,jaditya,Email,2014-07-16l,2014-07-19l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5205,1,2,1,5,"My Domain had expired and I was unable to renew via your website without also having ""web hosting"" - also I was unable to contact the registrar of record, your partner MelbourneIT because they told me I had to go through Yahoo Support.  So after being passed around I ended up paying the ransom (getting a webhosting contract) with you and promptly transferred all my business over to GoDaddy.  Good riddance ",0,1
2014-07-23l,2014-07-26l,2014-07,140722-062086,1174145,giris,Email,2014-07-22l,2014-07-22l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,272,9,2,7,9,,0,1
2014-07-23l,2014-07-26l,2014-07,140718-061548,1174187,bharath1,Email,2014-07-18l,2014-07-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5847,5,2,8,5,,0,1
2014-07-23l,2014-07-26l,2014-07,140718-004916,1174214,bharath1,Email,2014-07-18l,2014-07-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7093,8,2,8,8,,0,1
2014-07-23l,2014-07-26l,2014-07,140719-003670,1174234,nadeemk,Email,2014-07-19l,2014-07-23l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,5670,1,2,1,1,,0,1
2014-07-23l,2014-07-26l,2014-07,140719-007573,1174274,sindhupk,Email,2014-07-19l,2014-07-23l,0,SMB-MerchantSolutions-Tech-FL,SMB - Agents,SMB - Agents,5535,6,2,6,6,aol problem still an isssue,0,1
2014-07-23l,2014-07-26l,2014-07,140718-033588,1174297,thahasee,Email,2014-07-18l,2014-07-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6511,1,2,1,5,The issue has not been resolved.,0,1
2014-07-23l,2014-07-26l,2014-07,140722-065800,1174348,christur,Phone,2014-07-22l,2014-07-22l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,10,8,,0,1
2014-07-23l,2014-07-26l,2014-07,140723-011143,1174354,jaditya,Phone,2014-07-23l,2014-07-23l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,10,10,"Great! Professional, Knowledgeable and Helpful Representative!",0,1
2014-07-23l,2014-07-26l,2014-07,140717-038286,1174437,christur,Email,2014-07-17l,2014-07-22l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6477,2,2,1,5,,0,1
2014-07-23l,2014-07-26l,2014-07,140710-040621,1174459,sanjanak,Email,2014-07-10l,2014-07-16l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,7888,1,2,1,5,"Yes, please resolve my issue.",0,1
2014-07-23l,2014-07-26l,2014-07,140719-035464,1174464,maryjert,Email,2014-07-19l,2014-07-23l,0,SMB-MerchantSolutions-Tech-FL,SMB - Agents,SMB - Agents,4856,1,2,1,10,,0,1
2014-07-23l,2014-07-26l,2014-07,140718-003628,1174496,sushimd,Email,2014-07-18l,2014-07-23l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,7136,2,2,10,8,Problem still not resolved. Would like it to be.,0,1
2014-07-23l,2014-07-26l,2014-07,140711-042747,1174531,haritas,Email,2014-07-11l,2014-07-16l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,6365,3,2,3,4,"The customer support was good however the links Yahoo sends me to don't correspond with my problem. I'm still waiting for my changes to take effect and it's been overa month.

  ult requesy for others but for some reason Yahoo is making it major.

 I just wanted to update my business listing. Not a difficult request and now im being told it cannot update because the category listing is incorrect. I selected what Yahoo gave me
 Go figure. Iys not woryh it to update",0,1
2014-07-23l,2014-07-26l,2014-07,140717-020810,1174535,christur,Email,2014-07-17l,2014-07-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,8170,10,2,3,1,"First time Yahoo! e-mail support worked for me and our issues. It appears that Yahoo! has listened to some of my recent and past and distant past suggestions about Yahoo! issues causing issues for us. I remain disappointed with ""call back"" (system) on smallbusiness.yahoo.com and the long waits on calling support. By contrast to the past 6-7 years we have had web hosting, with another domain and web hosting name and account we discontinued. Now using www.amete101.com etl www.callendarcall.com and http://callendar.ametex101.com sites. www.wix.com is coming up the rear of Yahoo! Yahoo! must affiliate or form some partnership with me and my U.S. Patent # 8,666,772 to use my technology before www.wix.com might do and win social media. Yahoo! ""Messenger"" was allowed to fail to Skype and others.",0,1
2014-07-23l,2014-07-26l,2014-07,140717-024020,1174545,bhuvanes,Email,2014-07-17l,2014-07-23l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,8117,1,2,2,1,"I have been on the phone for over three hours during the times I have called, and have multipe email tries, that still are not resolved. I keep getting what I call ""canned"" replies. Still don't have issue resolved.",0,1
2014-07-23l,2014-07-26l,2014-07,140719-019894,1174546,maryjert,Email,2014-07-19l,2014-07-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5209,1,2,2,1,"Have well over three hours on the phone over the past two plus months, and still no resolution. Everyone is reading a script and following what is put in front of them, and it isn't resolving the problem i need addressed.",0,1
2014-07-23l,2014-07-26l,2014-07,140718-034569,1174562,thahasee,Email,2014-07-18l,2014-07-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6493,1,2,1,1,This is a recurring intermittent problem that needs to be solved.  The follow through has been poor by Yahoo on this issue which has been reported numerous times.  I need some assurance that my business emails will be flowing smoothly and this problem can be solved.,0,1
2014-07-23l,2014-07-26l,2014-07,140718-022868,1174616,nadeemk,Email,2014-07-18l,2014-07-23l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,6686,5,2,5,5,"the time to get an answer has been quite long . Sometines 48 h .
on the other side , Yahoo shut down my account because of problema with my credit card , without a previous warning as Yahoo did in the past. We are talking about business and  it is vey important to take care about your client even if you talking about samll business. When I tried to call your calling center from outside the US the waiting time was 20 minutes . it is very long when you are talking about an oversea call.",0,1
2014-07-23l,2014-07-26l,2014-07,140715-024178,1174656,haritas,Email,2014-07-15l,2014-07-22l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,9598,1,2,1,1,Still would appreciate some assistance with my issue. We were charged for enhanced listing - yet getting nothing out of it - not even able to see the listing in dashboard or anywhere else. ,0,1
2014-07-23l,2014-07-26l,2014-07,140717-043783,1174679,thahasee,Email,2014-07-17l,2014-07-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7790,3,2,9,2,I was able to solve this issue myself.,0,1
2014-07-23l,2014-07-26l,2014-07,140717-057491,1174810,jitender,Email,2014-07-17l,2014-07-27l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,13391,3,2,2,4,"It is very difficult to even find who to contact about Yahoo services, compared to other internet service providers. The inability to contact support, and their failure to resolve the issue, is why we are leaving Yahoo.",0,1
2014-07-23l,2014-07-26l,2014-07,140716-060918,1174815,christur,Email,2014-07-16l,2014-07-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5978,1,2,1,1,I have asked for more info - and nothing has come.  The solution did not work and the agent was condescending in the email correspondence.  VERY unhappy.,0,1
2014-07-24l,2014-07-26l,2014-07,140715-049011,1174987,lohitv,Email,2014-07-15l,2014-07-24l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,12040,1,2,1,6,"This has to be a joke right(question) FINALLY get to edit my listing,, I make 1 edit submit, and NOW can not make any other edits till THAT""S reviewed(question)(question)(question) BY the time I update this old ""basic"" listing, the first 90 day ""enhanced"" listing will be over. Not impressed at all, will not renew after this first enhanced 90 day try. ",0,1
2014-07-24l,2014-07-26l,2014-07,140719-038005,1175050,jaditya,Email,2014-07-19l,2014-07-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6245,10,2,10,1,,0,1
2014-07-24l,2014-07-26l,2014-07,140723-047274,1175064,nadeemk,Email,2014-07-23l,2014-07-23l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,306,7,2,10,8,"I've received a death threat from a Yahoo / Verizon account. What should I do(question)
The email was sent Monday, November 12, 9:33 pm.
I am very scared to even go out my house, the user's name is  &lt;q8p@verizon.net&gt; and this account should be checked for the messages being sent.",0,1
2014-07-24l,2014-07-26l,2014-07,140717-014122,1175105,bharath1,Email,2014-07-17l,2014-07-23l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,8289,1,2,1,1,"It's annoying and insulting to the intelligence of your customer when you send them a link to a page that is publicly available already.
The reason why i asked for help is because I've done everything possible already to resolve the issue by myself. and I'm a QA manager. 


You may want to filter the support request and escalate to proper level at the first step. You can use this type of query to customer:


Select the type of this request:
Choice 1: Just a casual question, comment, idea, suggestion...
Choice 2: I need some help but it's not super time-sensitive.
Choice 3: I can't get things done until I hear back from you, please reply ASAP.
Choice 4: Things are broken and I'd like them not to be!
Chioce 5: OMG! EXTREME CRITICAL EMERGENCY!! EVERYTHING'S BROKEN! People are DYING!


Please select your general expertise in the area of this request:
Choice 1: Please explain very carefully to me
Choice 2: I do know some stuff, but please don't assume too much
Choice 3: Overall I know my st",0,1
2014-07-24l,2014-07-26l,2014-07,140717-057521,1175152,lohitv,Email,2014-07-17l,2014-07-24l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,8988,1,2,1,1,I am very angry at Yahoo.  They sold me a bill of goods and I paid with my credit card.  They still have not resolved my issue.  ,0,1
2014-07-24l,2014-07-26l,2014-07,140718-012827,1175196,sanjanak,Email,2014-07-18l,2014-07-24l,0,SMB-SocialMedia-Tech-FL,SMB - Agents,SMB - Agents,8305,1,2,1,1,"I am still having the same issue, nothing has changed.  The information given buy the customer care was of no use.  I have tried to call and have actually spent WEEKS on hold.  I have been on hold with customer care line foe 4-8 hours a day peak and non-peak hours every day 7 days a week for over a month!  This is ridiculous!",0,1
2014-07-24l,2014-07-26l,2014-07,140719-012947,1175227,bharath1,Email,2014-07-19l,2014-07-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6812,1,2,2,3,,0,1
2014-07-24l,2014-07-26l,2014-07,140717-037173,1175246,lohitv,Email,2014-07-17l,2014-07-24l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,9339,1,2,1,3,It took 90 days for our local listing to update to the correct address.  This is wholly unacceptable.,0,1
2014-07-24l,2014-07-26l,2014-07,140718-037340,1175262,lohitv,Email,2014-07-18l,2014-07-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7881,1,2,10,10,I am very upset with your website sitebuilder service. You DO NOT have unlimited builder space. I had to find out after contacting you for several month and getting a lot of lies from your employees. You wasted my time and money. I will be requesting a full refund for one of my accounts and I will let others now that your sitebuilder is NOT unlimited! ,0,1
2014-07-24l,2014-07-26l,2014-07,140724-017990,1175274,deenavb,Phone,2014-07-24l,2014-07-24l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,1,2,1,4,"I have been on hold for ""customer service"" for over 45 min and still have not been able to speak with someone. Very poor service.",0,1
2014-07-24l,2014-07-26l,2014-07,140720-027341,1175321,nadeemk,Email,2014-07-20l,2014-07-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5040,9,2,10,9,First responder to my email for assistance obviously did not read my original email and ask for the information I had already provided. This delayed getting issue resolved never the less once we were by this point resolution of problem was pretty fast. Thanks for the assistance. ,0,1
2014-07-24l,2014-07-26l,2014-07,140724-022665,1175345,lohitv,Phone,2014-07-24l,2014-07-24l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,5,2,3,4,NOPE,0,1
2014-07-24l,2014-07-26l,2014-07,140720-047060,1175365,giris,Email,2014-07-20l,,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,,1,2,1,2,"Got a canned spam-copy e-mail from some ""yahoo"" in India that was completely worthless.  Other than that, it was fantastic customer service!",0,1
2014-07-24l,2014-07-26l,2014-07,140720-047969,1175374,shafath,Email,2014-07-20l,2014-07-24l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,4594,1,2,1,1,Taking way too long to get business address updated on site.,0,1
2014-07-24l,2014-07-26l,2014-07,140720-033668,1175381,maryjert,Email,2014-07-20l,2014-07-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,4903,1,2,1,10,This issue still isn't resolved; I have yet to hear back from anyone an would still like a response. I am extremely dissatisfied and am tempted to ask for a refund on my recent renewal (for website and domain registry) and am about to take my business elsewhere. I expect a lot more from Yahoo. ,0,1
2014-07-24l,2014-07-26l,2014-07,140714-019177,1175505,thahasee,Email,2014-07-14l,2014-07-18l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6666,8,2,9,9,"Honestly, most of the time I have a problem understanding the responses to my questions.  Are emails answered by staff whose primary language is NOT English(question)(question)(question)(question)(question)(question)(question)",0,1
2014-07-24l,2014-07-26l,2014-07,140627-017203,1175524,ramzay,Email,2014-06-27l,2014-07-20l,0,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,SMB - Escalation Team,33034,8,2,8,8,,0,1
2014-07-24l,2014-07-26l,2014-07,140717-064038,1175546,maryjert,Email,2014-07-17l,2014-07-24l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,8838,5,2,5,3,,0,1
2014-07-24l,2014-07-26l,2014-07,140724-019146,1175643,lohitv,Phone,2014-07-24l,2014-07-24l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,10,9,Thanks for a job well done.,0,1
2014-07-24l,2014-07-26l,2014-07,140724-058259,1175692,haritas,Phone,2014-07-24l,2014-07-24l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,1,2,3,8,"The instructions were not difficult to understand, but the customer representative was impatient, rude,  and insolent. i will try again later with a different representative who can be more patient with me.",0,1
2014-07-24l,2014-07-26l,2014-07,140718-040792,1175732,christur,Email,2014-07-18l,2014-07-23l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6370,1,2,1,1,I'm going to cancel my small business account because after at least 10 hours on the phone they couldn't fix my email account.,0,1
2014-07-24l,2014-07-26l,2014-07,140724-067118,1175773,christur,Phone,2014-07-24l,2014-07-25l,0,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,SMB - Escalation Team,137,1,2,1,1,It is unacceptable that I was not provided a resolution after 60 minutes on the phone.  I will never recommend Yahoo.,0,1
2014-07-24l,2014-07-26l,2014-07,140720-015696,1175779,amreenb,Email,2014-07-20l,2014-07-24l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5298,7,2,10,5,"Yes. I was struggling. Ultimately I had to spend several hours to get back my internet connections.
I am struggling and do not want to give up.",0,1
